species,year,season,prey.species,prey.sex,prey.age,prey.mass,prey.size,edible.biomass
leopard,2015,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2015,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2015,wet,Impala,male,adult,54.4,medium,43.5
leopard,2013,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2013,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2015,wet,Impala,male,adult,54.4,medium,43.5
leopard,2015,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2015,wet,Impala,male,adult,54.4,medium,43.5
leopard,2015,wet,Impala,male,adult,54.4,medium,43.5
leopard,2015,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2013,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2015,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2014,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2013,wet,Impala,male,adult,54.4,medium,43.5
leopard,2015,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2015,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2015,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2015,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2015,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2013,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2015,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2015,wet,Impala,male,adult,54.4,medium,43.5
leopard,2013,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2015,wet,Impala,male,adult,54.4,medium,43.5
leopard,2015,wet,Impala,male,adult,54.4,medium,43.5
leopard,2015,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2013,wet,Impala,male,adult,54.4,medium,43.5
leopard,2015,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2015,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2014,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2015,wet,Impala,male,adult,54.4,medium,43.5
leopard,2013,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2014,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2014,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2015,wet,Impala,male,adult,54.4,medium,43.5
leopard,2013,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2015,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2013,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2015,wet,Impala,male,adult,54.4,medium,43.5
leopard,2015,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2013,wet,Impala,male,adult,54.4,medium,43.5
leopard,2013,wet,Impala,male,adult,54.4,medium,43.5
leopard,2015,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2013,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2015,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2014,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2013,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2015,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2013,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2015,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2015,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2014,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2015,wet,Impala,male,adult,54.4,medium,43.5
leopard,2015,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2013,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2015,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2015,wet,Impala,male,adult,54.4,medium,43.5
leopard,2015,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2014,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2014,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2013,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2013,wet,Impala,male,subadult,38.1,medium,30.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2014,wet,Impala,male,adult,54.4,medium,43.5
leopard,2015,wet,Impala,male,adult,54.4,medium,43.5
leopard,2015,wet,Impala,male,adult,54.4,medium,43.5
leopard,2015,wet,Impala,male,adult,54.4,medium,43.5
leopard,2013,dry,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,dry,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,dry,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,dry,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,dry,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,dry,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,dry,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,dry,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,dry,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,dry,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,dry,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,dry,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,dry,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,dry,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,dry,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,dry,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,dry,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
leopard,2014,dry,"Jackal, side-striped",unknown,adult,8.9,small,8.0
leopard,2015,dry,"Jackal, side-striped",unknown,adult,8.9,small,8.0
leopard,2015,wet,"Jackal, side-striped",unknown,adult,8.9,small,8.0
leopard,2015,wet,Klipspringer,unknown,juvenile,3.6,small,3.2
leopard,2014,dry,Kudu,female,adult,152.1,large,106.5
leopard,2015,dry,Kudu,female,adult,152.1,large,106.5
leopard,2015,dry,Kudu,female,subadult,106.5,large,79.9
leopard,2013,dry,Kudu,female,subadult,106.5,large,79.9
leopard,2014,dry,Kudu,female,adult,152.1,large,106.5
leopard,2015,dry,Kudu,female,subadult,106.5,large,79.9
leopard,2015,dry,Kudu,female,adult,152.1,large,106.5
leopard,2015,dry,Kudu,female,subadult,106.5,large,79.9
leopard,2015,dry,Kudu,female,subadult,106.5,large,79.9
leopard,2015,dry,Kudu,female,subadult,106.5,large,79.9
leopard,2014,wet,Kudu,female,adult,152.1,large,106.5
leopard,2014,wet,Kudu,female,subadult,106.5,large,79.9
leopard,2015,wet,Kudu,female,adult,152.1,large,106.5
leopard,2015,wet,Kudu,female,subadult,106.5,large,79.9
leopard,2015,wet,Kudu,female,adult,152.1,large,106.5
leopard,2014,wet,Kudu,female,adult,152.1,large,106.5
leopard,2015,wet,Kudu,female,subadult,106.5,large,79.9
leopard,2013,dry,Kudu,male,adult,220.8,large,154.6
leopard,2015,dry,Kudu,male,adult,220.8,large,154.6
leopard,2014,wet,Kudu,male,subadult,154.6,large,108.2
leopard,2014,wet,Kudu,male,subadult,154.6,large,108.2
leopard,2015,wet,Kudu,male,adult,220.8,large,154.6
leopard,2014,wet,Kudu,male,subadult,154.6,large,108.2
leopard,2014,wet,Kudu,male,subadult,154.6,large,108.2
leopard,2013,dry,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2015,dry,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2013,dry,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2015,dry,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2014,dry,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2013,dry,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2015,dry,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2013,dry,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2013,dry,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2014,dry,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2015,dry,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2015,dry,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2015,dry,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2015,dry,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2015,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2015,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2014,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2014,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2015,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2015,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2013,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2015,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2015,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2015,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2013,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2014,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2015,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2014,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2015,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2015,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2015,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2013,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2013,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2015,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2013,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2013,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2014,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2015,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2014,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2013,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2014,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2013,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2014,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2014,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2015,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2013,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2015,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2015,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2013,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2015,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2014,wet,Kudu,unknown,juvenile,55.9,medium,44.7
leopard,2014,wet,Leopard,unknown,juvenile,42.5,medium,34.0
leopard,2014,dry,Leopard,unknown,juvenile,25.0,small,20.0
leopard,2015,dry,Leopard,unknown,juvenile,12.0,small,10.8
leopard,2015,wet,Leopard,unknown,juvenile,3.0,small,2.7
leopard,2014,wet,Leopard,unknown,juvenile,1.0,small,0.9
leopard,2015,dry,"Mongoose, banded",unknown,adult,1.4,small,1.3
leopard,2014,dry,"Mongoose, banded",unknown,subadult,0.9,small,0.8
leopard,2015,dry,"Mongoose, slender",unknown,adult,0.6,small,0.5
leopard,2014,dry,"Mongoose, white-tailed",unknown,adult,4.3,small,3.9
leopard,2015,dry,"Mongoose, white-tailed",unknown,adult,4.3,small,3.9
leopard,2013,wet,"Monitor, rock",unknown,juvenile,2.2,small,2.0
leopard,2015,wet,"Monitor, rock",unknown,adult,7.3,small,6.6
leopard,2015,wet,"Monitor, rock",unknown,adult,7.3,small,6.6
leopard,2015,wet,"Monitor, rock",unknown,adult,7.3,small,6.6
leopard,2015,dry,"Monitor, water",unknown,adult,5.0,small,4.5
leopard,2015,dry,"Monkey, vervet",unknown,adult,4.8,small,4.3
leopard,2013,dry,"Monkey, vervet",unknown,adult,4.8,small,4.3
leopard,2015,dry,"Monkey, vervet",unknown,subadult,3.4,small,3.1
leopard,2015,dry,"Monkey, vervet",unknown,adult,4.8,small,4.3
leopard,2013,dry,"Monkey, vervet",unknown,subadult,3.4,small,3.1
leopard,2014,dry,"Monkey, vervet",unknown,adult,4.8,small,4.3
leopard,2015,dry,"Monkey, vervet",unknown,adult,4.8,small,4.3
leopard,2015,dry,"Monkey, vervet",unknown,adult,4.8,small,4.3
leopard,2014,dry,"Monkey, vervet",unknown,juvenile,1.4,small,1.3
leopard,2013,dry,"Monkey, vervet",unknown,adult,4.8,small,4.3
leopard,2013,wet,"Monkey, vervet",unknown,juvenile,1.4,small,1.3
leopard,2015,wet,"Monkey, vervet",unknown,subadult,3.4,small,3.1
leopard,2015,wet,"Monkey, vervet",unknown,juvenile,1.4,small,1.3
leopard,2014,wet,"Monkey, vervet",unknown,adult,4.8,small,4.3
leopard,2015,wet,"Monkey, vervet",unknown,adult,4.8,small,4.3
leopard,2014,wet,"Monkey, vervet",unknown,adult,4.8,small,4.3
leopard,2013,wet,"Monkey, vervet",unknown,adult,4.8,small,4.3
leopard,2014,wet,"Monkey, vervet",unknown,adult,4.8,small,4.3
leopard,2014,wet,"Monkey, vervet",unknown,juvenile,1.4,small,1.3
leopard,2014,wet,"Monkey, vervet",unknown,subadult,3.4,small,3.1
leopard,2015,wet,"Monkey, vervet",unknown,adult,4.8,small,4.3
leopard,2015,wet,"Monkey, vervet",unknown,juvenile,1.4,small,1.3
leopard,2014,wet,"Monkey, vervet",unknown,juvenile,1.4,small,1.3
leopard,2015,wet,"Monkey, vervet",unknown,adult,4.8,small,4.3
leopard,2015,wet,"Monkey, vervet",unknown,adult,4.8,small,4.3
leopard,2015,wet,"Monkey, vervet",unknown,adult,4.8,small,4.3
leopard,2015,dry,Nyala,male,adult,107.5,large,80.6
leopard,2013,dry,Nyala,male,adult,107.5,large,80.6
leopard,2015,dry,Nyala,male,adult,107.5,large,80.6
leopard,2015,dry,Nyala,male,adult,107.5,large,80.6
leopard,2015,dry,Nyala,male,adult,107.5,large,80.6
leopard,2015,wet,Nyala,male,adult,107.5,large,80.6
leopard,2015,wet,Nyala,male,adult,107.5,large,80.6
leopard,2013,wet,Nyala,male,adult,107.5,large,80.6
leopard,2015,wet,Nyala,male,adult,107.5,large,80.6
leopard,2015,wet,Nyala,male,adult,107.5,large,80.6
leopard,2015,wet,Nyala,male,adult,107.5,large,80.6
leopard,2015,wet,Nyala,male,adult,107.5,large,80.6
